#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
9.176378,0.171474,16.990760,1.703156,1.703156,105.898714
9.942406,0.183878,18.643377,10.516106,10.516106,105.703197
12.229861,0.171232,17.869061,1.468132,1.468132,88.767720
8.504645,0.163812,34.844496,1.572512,1.572512,117.325300
8.256067,0.226797,18.075025,2.724093,2.724093,103.663131
9.240897,0.198878,17.535229,3.337362,3.337362,207.004591
9.229247,0.340227,17.059991,5.605835,5.605835,188.936008
6.275752,0.315201,12.799843,4.788912,4.788912,143.079755
6.886535,0.463273,10.749474,4.704654,4.704654,121.099559
5.076580,0.564540,6.165325,0.732625,0.732625,39.283095
7.119409,0.673360,6.913287,0.833909,0.833909,33.243957
5.144253,0.620055,6.571326,0.700421,0.700421,30.592754
4.799485,0.592641,5.804091,0.573445,0.573445,24.103489
5.563468,0.615376,6.620637,0.876611,0.876611,29.198776
6.788472,0.534387,7.534825,0.642753,0.642753,30.565875
5.201904,0.405329,14.786208,0.568701,0.568701,40.365719
5.160893,0.493362,8.390980,0.971870,0.971870,33.622222
5.477176,0.422053,9.767466,1.013735,1.013735,36.502300
5.249528,0.394972,10.341093,1.445603,1.445603,38.258258
5.898886,0.419035,11.648885,0.919596,0.919596,40.882569
8.882375,0.804485,17.569814,1.246023,1.246023,67.504732
5.102011,0.541362,12.671471,1.655575,1.655575,51.294540
5.409036,0.398797,13.426805,1.011453,1.011453,48.146435
5.265762,0.383448,12.532540,9.765783,9.765783,81.975719
6.373018,0.420670,13.666595,0.997336,0.997336,55.940528
6.048861,0.679415,14.147937,1.545909,1.545909,56.829534
5.264193,0.377237,12.557447,2.059240,2.059240,60.018958
5.107978,0.424622,12.859676,8.199396,8.199396,75.532873
6.530803,0.500795,13.069410,1.885101,1.885101,66.149299
5.010163,0.429861,25.172263,2.763735,2.763735,84.175410
4.934723,0.419866,13.119308,1.462584,1.462584,73.072767
4.990657,0.486300,13.427563,2.200376,2.200376,66.750048
5.168030,0.431338,13.593886,1.318267,1.318267,65.336656
6.769119,0.448288,14.005681,1.786688,1.786688,75.300315
5.159278,0.412931,13.473937,1.744866,1.744866,74.944846
